,compound,date,negative,neutral,positive,tn,tweet,user
398,0.0,Thu Apr 26 17:44:38 +0000 2018,0.0,1.0,0.0,398,RT @swaindiana: We’ll be LIVE on @facebook and right here on Twitter at 2ET talking ‘incel’with Judith Taylor/U of T Sociology Prof. Ask us…,@cbcnews
399,-0.7184,Thu Apr 26 17:30:19 +0000 2018,0.25,0.75,0.0,399,Updates begin rolling out Thursday are in response to complaints that the YouTube Kids app has repeatedly failed to… https://t.co/c0Snt2R9iQ,@cbcnews
400,0.6908,Thu Apr 26 17:00:24 +0000 2018,0.091,0.632,0.277,400,"The Raptors won, the Leafs and Blue Jays lost, and thousands of fans just enjoyed being together https://t.co/jZTBtVxYng @Devin_Heroux",@cbcnews
401,0.0,Thu Apr 26 16:30:20 +0000 2018,0.0,1.0,0.0,401,Democrats have expressed concern that U.S. president may try to remove key figures in Russia probe https://t.co/E8Th4IFWOP,@cbcnews
402,0.0772,Thu Apr 26 16:00:44 +0000 2018,0.126,0.733,0.141,402,Measure would give any special counsel a 10-day window to seek expedited judicial review of a firing https://t.co/oKRd9sNVzD,@cbcnews
403,0.3182,Thu Apr 26 15:45:03 +0000 2018,0.0,0.859,0.141,403,Liberal government took huge delivery of smartphones last month to spend cash before year-end https://t.co/sisQaWcwZp,@cbcnews
404,0.7964,Thu Apr 26 15:32:46 +0000 2018,0.0,0.651,0.349,404,RT @CBCIndigenous: Truth and Reconciliation Call to Action 23: Increase the number of Aboriginal professionals working in the health care f…,@cbcnews
405,-0.5106,Thu Apr 26 15:30:16 +0000 2018,0.142,0.858,0.0,405,Alan John Davidson was convicted in January of indecently assaulting five teenage boys in B.C. in the 1970s and 198… https://t.co/ZlwNYrTf1g,@cbcnews
406,-0.4767,Thu Apr 26 14:30:26 +0000 2018,0.154,0.846,0.0,406,"Majority of Albertans feel equalization payments are unfair, and other parts of Canada will always come first https://t.co/vwUrRLObv7",@cbcnews
407,0.1531,Thu Apr 26 14:15:10 +0000 2018,0.138,0.688,0.175,407,"No standards for safety labels, manufacturing specifications or testing procedures exist today https://t.co/Ogc5EYbmYJ",@cbcnews
408,0.3182,Thu Apr 26 14:15:01 +0000 2018,0.0,0.85,0.15,408,RT @CBCEnt: New additions to Dragons' Den seek to fan entrepreneurial flames https://t.co/lrjoNEAAAx https://t.co/Cy8SkhSI7S,@cbcnews
409,0.0,Thu Apr 26 14:00:20 +0000 2018,0.0,1.0,0.0,409,"""In different parts of the country our relationships with Indigenous people are different and the things we hear fr… https://t.co/Cfq0JOscUq",@cbcnews
410,0.0,Thu Apr 26 13:30:15 +0000 2018,0.0,1.0,0.0,410,"Jackson confirmed early Thursday he will not proceed amid the controversy.
https://t.co/Zl7hiKfuBA",@cbcnews
411,0.296,Thu Apr 26 13:15:12 +0000 2018,0.0,0.82,0.18,411,"Airline says it shares the concerns expressed by its customers
 https://t.co/QkAM337yv8",@cbcnews
412,0.0,Thu Apr 26 13:05:24 +0000 2018,0.0,1.0,0.0,412,RT @petermansbridge: Going to try my first “live” right now! https://t.co/jAKSGZoUic,@cbcnews
413,-0.9001,Thu Apr 26 13:00:58 +0000 2018,0.5,0.433,0.067,413,'Revenge porn is a growing problem that can have devastating and lifelong consequences on its victims' https://t.co/oUltXn4YEA,@cbcnews
414,0.4767,Thu Apr 26 12:30:25 +0000 2018,0.0,0.807,0.193,414,Federal government wants Canadians firms to reap rewards of cutting-edge research and science https://t.co/vqRWGLr36h,@cbcnews
415,0.5423,Thu Apr 26 12:15:03 +0000 2018,0.0,0.837,0.163,415,"With Korean peace on the agenda at Friday's meeting, both North and South leaders have much at stake https://t.co/4Jzaw9UYDg",@cbcnews
416,0.0,Thu Apr 26 12:08:33 +0000 2018,0.0,1.0,0.0,416,"7/7 Get the Morning Brief in your inbox each morning. Sign up here:  
https://t.co/euWkx8Bq21 https://t.co/3PNGoiUWSQ",@cbcnews
417,-0.5423,Thu Apr 26 12:07:36 +0000 2018,0.179,0.821,0.0,417,6/7 French President Emmanuel Macron told U.S. Congress that nationalism is bad and environmentalism is good… https://t.co/htZlrGIOrT,@cbcnews
418,0.1779,Thu Apr 26 12:07:12 +0000 2018,0.0,0.855,0.145,418,5/7 Amazon is working on a robot for your home https://t.co/6S6MJ2ai1r https://t.co/vJ7A32NXul,@cbcnews
419,-0.8126,Thu Apr 26 12:06:36 +0000 2018,0.346,0.654,0.0,419,4/7 Police in California arrested a former cop they think is the Golden State Killer https://t.co/6S6MJ2ai1r https://t.co/4By3eYO2mT,@cbcnews
420,-0.9001,Thu Apr 26 12:06:19 +0000 2018,0.423,0.577,0.0,420,3/7 We learned more names of people who were hurt and killed in Monday’s van attack https://t.co/6S6MJ2ai1r https://t.co/mA0rXZtCvL,@cbcnews
421,0.0,Thu Apr 26 12:05:46 +0000 2018,0.0,1.0,0.0,421,2/7 The Leafs fell to the Bruins 7-4 in Game 7 https://t.co/6S6MJ2ai1r https://t.co/q0WKqxB7n5,@cbcnews
422,0.4926,Thu Apr 26 12:05:16 +0000 2018,0.0,0.814,0.186,422,1/7 Good morning! Here's the news you need to start your day today. https://t.co/6S6MJ2ai1r https://t.co/Gpzi3MFI3j,@cbcnews
423,-0.5719,Thu Apr 26 12:00:23 +0000 2018,0.316,0.684,0.0,423,"""What we do is transform chaos into calm."" https://t.co/97RGcvZ1RN",@cbcnews
424,0.0982,Thu Apr 26 11:45:06 +0000 2018,0.113,0.752,0.135,424,"Autonomous tech can slow down vehicle attacks, but won't stop them completely, professor says https://t.co/PfGhsvcWmZ",@cbcnews
425,0.0,Thu Apr 26 11:30:07 +0000 2018,0.0,1.0,0.0,425,Elimination sets up a summer of questions for Maple Leafs https://t.co/rEDx9V4qkU,@cbcnews
426,0.0,Thu Apr 26 11:15:11 +0000 2018,0.0,1.0,0.0,426,"Prince Harry stood up for his older brother at 2011 royal wedding
 https://t.co/TCBCWagI4q",@cbcnews
427,0.0,Thu Apr 26 10:30:19 +0000 2018,0.0,1.0,0.0,427,"Liberal bill to address historic injustices against LGBT Canadians is too narrow, say some senators https://t.co/3hJ2VDTNla",@cbcnews
428,-0.25,Thu Apr 26 10:00:01 +0000 2018,0.229,0.583,0.188,428,Top politician in Spain's ruling party resigns as head of Madrid region following string of personal scandals https://t.co/ujabYnX5Zc,@cbcnews
429,0.0,Thu Apr 26 09:00:26 +0000 2018,0.0,1.0,0.0,429,U.K. House of Lords votes against May government bid for broader powers to set Brexit rules https://t.co/lGmL6Ex2ID,@cbcnews
430,0.0,Thu Apr 26 08:00:30 +0000 2018,0.0,1.0,0.0,430,"Canada and U.S. clash over sunset clause in 'forceful' NAFTA talks
https://t.co/Az1oYz4DTs https://t.co/XHyOoSM33w",@cbcnews
431,-0.765,Thu Apr 26 07:00:01 +0000 2018,0.387,0.504,0.109,431,High-profile spiritual guru in India sentenced to life in prison for raping teenage female devotee https://t.co/vXhFsiBubd,@cbcnews
432,-0.8402,Thu Apr 26 06:00:12 +0000 2018,0.391,0.609,0.0,432,More than a dozen South Carolina corrections employees facing federal charges after deadly prison riot leaves 7 inm… https://t.co/74c8iSbJsc,@cbcnews
433,0.2235,Thu Apr 26 05:00:08 +0000 2018,0.0,0.9,0.1,433,Central American Caravan migrants arrive in Tijuana despite U.S. warnings about futility of attempting to cross the… https://t.co/P4B2H3P4E3,@cbcnews
434,-0.6249,Thu Apr 26 04:00:06 +0000 2018,0.235,0.695,0.07,434,Former Israeli paramilitary policeman given 9-month jail sentence for killing 17-year-old Palestinian protester in… https://t.co/ZHuXOyZxL1,@cbcnews
435,0.0,Thu Apr 26 03:00:02 +0000 2018,0.0,1.0,0.0,435,"Jennifer Moore Rattray, a member of the Peepeekisis First Nation in Saskatchewan, named new executive director of n… https://t.co/aGM9mpzuir",@cbcnews
436,-0.4588,Thu Apr 26 02:30:12 +0000 2018,0.188,0.812,0.0,436,Fort McMurray Métis commission academic study of the late 1970s Moccasin Flats eviction https://t.co/j75B78qjXf,@cbcnews
437,0.0,Thu Apr 26 02:00:04 +0000 2018,0.0,1.0,0.0,437,Canada pledges $19.5 million US in humanitarian aid for Syria and neighbours sheltering refugees https://t.co/4ryvB3CYXl,@cbcnews
438,-0.2263,Thu Apr 26 01:30:05 +0000 2018,0.119,0.881,0.0,438,Trump's lawyer Michael Cohen says he will plead the Fifth in Stormy Daniels lawsuit https://t.co/2oK10iwJP3,@cbcnews
439,0.0,Thu Apr 26 01:13:14 +0000 2018,0.0,1.0,0.0,439,RT @CBCTheNational: Watch #CBCTheNational LIVE for Apr. 25 https://t.co/k5BOa5rtvF,@cbcnews
440,-0.4767,Thu Apr 26 00:07:07 +0000 2018,0.119,0.881,0.0,440,"RT @CBCToronto: After the van attack, we asked: ""Is your day-to-day life going to change at all after what happened here?""

Hamid Rahman sa…",@cbcnews
441,-0.3182,Thu Apr 26 00:00:21 +0000 2018,0.15,0.85,0.0,441,"Independent senators struggle with how independent they should really be, memo reveals
 https://t.co/eRMoAph6UL https://t.co/rImBekTr1D",@cbcnews
442,-0.3818,Thu Apr 26 00:00:01 +0000 2018,0.192,0.714,0.094,442,"In light of recent criticism, actor Hank Azaria says he'd be ready to stop voicing Kwik-E-Mart owner Apu on the Sim… https://t.co/mZlpHMz2SD",@cbcnews
443,0.0,Wed Apr 25 23:30:16 +0000 2018,0.0,1.0,0.0,443,Mummified remains discovered in Iran could be father of country's last monarch https://t.co/bRV3kOoOiX,@cbcnews
444,-0.3291,Wed Apr 25 23:00:17 +0000 2018,0.178,0.747,0.075,444,"""You can play with fears and angers for a time, but they do not construct anything,"" French President Emmanuel Macr… https://t.co/9LKDBiUpDn",@cbcnews
445,0.2732,Wed Apr 25 22:30:15 +0000 2018,0.0,0.861,0.139,445,Kanye West lauds Trump's 'dragon energy' and calls him 'my brother' on Twitter https://t.co/uoTzmKKw7J,@cbcnews
446,-0.3612,Wed Apr 25 22:00:18 +0000 2018,0.094,0.906,0.0,446,Robert Newell argued he wasn't the one who left a carton of juice with his DNA on it at the scene of a break and en… https://t.co/DqHX4gQWrE,@cbcnews
447,0.4215,Wed Apr 25 21:30:06 +0000 2018,0.0,0.797,0.203,447,RT @CBCEnt: Meet Snowguard: Marvel Comics' new Inuk teen superhero https://t.co/TgEC33KWbC https://t.co/9vbdAn6iPB,@cbcnews
448,-0.7184,Wed Apr 25 21:00:20 +0000 2018,0.375,0.625,0.0,448,RT @cbcnewsbc: Suspect in 1996 sexual assault dies awaiting trial https://t.co/Cidy0HzSHj https://t.co/RcsWGy5dpx,@cbcnews
449,0.4215,Wed Apr 25 20:30:30 +0000 2018,0.0,0.833,0.167,449,"""I would have thought Line 3 would have had the easier time moving forward."" https://t.co/dhHYaOyOye @KyleBakx",@cbcnews
450,-0.296,Wed Apr 25 20:00:14 +0000 2018,0.145,0.855,0.0,450,RT @CBCEnt: Hank Azaria willing to stop voicing Apu on The Simpsons https://t.co/gfflhrWem3 https://t.co/tqsloGYdAK,@cbcnews
451,0.7579,Wed Apr 25 19:30:02 +0000 2018,0.0,0.735,0.265,451,"RT @CBCToronto: ""We're here together and we're strong together"": Residents of Willowdale come together in a show of strength post-attack ht…",@cbcnews
452,-0.8625,Wed Apr 25 19:14:40 +0000 2018,0.658,0.342,0.0,452,Suspect arrested in Golden State Killer case https://t.co/gDIkfOei4y,@cbcnews
453,-0.5859,Wed Apr 25 19:00:35 +0000 2018,0.323,0.538,0.138,453,"RT @CBCToronto: Toronto police update on 'hero cop' Ken Lam, who arrested van attack suspect without gunfire https://t.co/agCV0svReC",@cbcnews
454,0.0,Wed Apr 25 19:00:19 +0000 2018,0.0,1.0,0.0,454,"Tonight in Toronto sports:
• @MapleLeafs in Boston to finish their #StanleyCup playoff series. 
• @Raptors at home… https://t.co/meRLo6lcHO",@cbcnews
455,0.0,Wed Apr 25 18:30:02 +0000 2018,0.0,1.0,0.0,455,The European Space Agency has released the most accurate census yet of stars in the Milky Way. https://t.co/yr6Wun5pCT,@cbcnews
456,-0.4019,Wed Apr 25 18:00:48 +0000 2018,0.13,0.87,0.0,456,"Nearly half of Albertans have trouble paying their bills. 
Only one-quarter think the NDP can get a pipeline built. https://t.co/zcwmMa6oZQ",@cbcnews
457,0.0,Wed Apr 25 17:52:20 +0000 2018,0.0,1.0,0.0,457,RT @CBCAlerts: Jennifer Moore Rattray named executive director of MMIWG inquiry. Ex-Manitoba assistant deputy minister for families also si…,@cbcnews
458,0.3612,Wed Apr 25 17:46:53 +0000 2018,0.0,0.783,0.217,458,Humboldt survivor Ryan Straschnitzki speaks from hospital in Calgary https://t.co/idV4V0wVSs,@cbcnews
459,0.0516,Wed Apr 25 17:30:24 +0000 2018,0.0,0.882,0.118,459,RT @CBCCalgary: Calgary to host the 2019 Grey Cup https://t.co/mkdm2cnyul,@cbcnews
460,-0.5994,Wed Apr 25 17:00:20 +0000 2018,0.214,0.786,0.0,460,"Toronto has joined the list of cities struck by vehicle attacks. 
What can it learn from the others? https://t.co/IjYYx8CD4T @nickjboisvert",@cbcnews
461,0.0,Wed Apr 25 16:52:01 +0000 2018,0.0,1.0,0.0,461,Correct spelling: Renuka Amarasingha ^jb,@cbcnews
462,-0.4019,Wed Apr 25 16:45:05 +0000 2018,0.13,0.87,0.0,462,"RT @CBCQueensPark: BREAKING: Wynne government is low-balling its deficit figures by billions, according to the auditor general. 
(Of course…",@cbcnews
463,-0.7717,Wed Apr 25 16:30:06 +0000 2018,0.309,0.691,0.0,463,"Renuka Amarasinghe, a single mother who worked at Toronto District School Board, died in Monday's van attack. https://t.co/EIYjhotzHF",@cbcnews
464,0.2263,Wed Apr 25 16:23:24 +0000 2018,0.0,0.863,0.137,464,RT @CBCPolitics: Trudeau at the G7: feminist visions LIVE https://t.co/1QZKyYRLEd #hw #cdnpoli https://t.co/Y1McLOjbQg,@cbcnews
465,0.0,Wed Apr 25 16:01:43 +0000 2018,0.0,1.0,0.0,465,RT @CBCAlerts: UPDATE: TDSB says Renuka Amarasingha (note correction to spelling of name) was a Nutrition Services staff member who had jus…,@cbcnews
466,-0.6597,Wed Apr 25 16:00:10 +0000 2018,0.31,0.69,0.0,466,RT @fitzpatrick_m: TDSB confirms one of the van attack victims was an employee https://t.co/R5H9Oj8z7e,@cbcnews
467,-0.5023,Wed Apr 25 16:00:04 +0000 2018,0.218,0.682,0.1,467,"Zoanthid coral is a popular feature of saltwater aquariums, but it can release a dangerous toxin. https://t.co/MGstpy1Fpz",@cbcnews
468,-0.5574,Wed Apr 25 15:30:02 +0000 2018,0.184,0.816,0.0,468,"Facebook's new Community Standards document was released yesterday, showing how it determines whether to ban conten… https://t.co/Xe8MWpH6Ho",@cbcnews
469,0.5499,Wed Apr 25 15:15:10 +0000 2018,0.0,0.772,0.228,469,"RT @cbcsports: Sports can't heal Toronto — but they can help

https://t.co/soaaCCfzFC
#TorontoStrong https://t.co/YrtJizsUD5",@cbcnews
470,-0.7112,Wed Apr 25 15:01:01 +0000 2018,0.258,0.742,0.0,470,#Opinion: I can't help but feel very tired thinking about the weeks we'll spend debating whether Alek Minassian is… https://t.co/kzGcTfqdz6,@cbcnews
471,0.0,Wed Apr 25 14:45:08 +0000 2018,0.0,1.0,0.0,471,LIVE: French President Emmanuel Macron addresses joint session of U.S. Congress https://t.co/lcnm9BLO6d,@cbcnews
472,-0.7717,Wed Apr 25 14:40:08 +0000 2018,0.242,0.758,0.0,472,RT @CBCAlerts: A Jordanian citizen also died in the Toronto van attack. Media in Jordan are citing government sources as saying he was Muni…,@cbcnews
473,-0.4767,Wed Apr 25 14:37:46 +0000 2018,0.129,0.871,0.0,473,RT @CBCAlerts: Ontario premier describes website linked to Toronto van attack as 'horrible.' Kathleen Wynne says too soon to say whether si…,@cbcnews
474,0.128,Wed Apr 25 14:30:09 +0000 2018,0.0,0.927,0.073,474,People in Nunavut are raising concerns that debris from a European rocket being launched today could fall back to E… https://t.co/eeDpkeEttW,@cbcnews
475,0.431,Wed Apr 25 14:00:07 +0000 2018,0.0,0.87,0.13,475,"Truck driving instructors aren't allowed to fail a student who can pass the most basic written and road exams.
""I'm… https://t.co/02CJr9HJsR",@cbcnews
476,0.0,Wed Apr 25 13:30:15 +0000 2018,0.0,1.0,0.0,476,Today Facebook will provide its first update of the financial toll it expects from the Cambridge Analytica scandal.… https://t.co/tCy6q28uaW,@cbcnews
477,-0.8225,Wed Apr 25 13:23:49 +0000 2018,0.257,0.743,0.0,477,RT @CBCAlerts: CBC News has confirmed that Renuka Amarasinghe was one of the 10 people killed in Monday's Toronto van attack. She was a sin…,@cbcnews
478,-0.6369,Wed Apr 25 13:15:17 +0000 2018,0.224,0.776,0.0,478,"RT @CBCCalgary: Calgary commuters should avoid 36th Street near 16th Avenue N.E., a small plane was forced to land there.  https://t.co/o3O…",@cbcnews
479,-0.3182,Wed Apr 25 13:00:15 +0000 2018,0.103,0.897,0.0,479,Investigators will proceed with caution in the coming days as they work to identify the victims of the Toronto van… https://t.co/uRnkqVeLrL,@cbcnews
480,-0.9136,Wed Apr 25 12:30:07 +0000 2018,0.458,0.542,0.0,480,Danish submarine inventor Peter Madsen has been sentenced to life in prison for torturing and murdering Swedish rep… https://t.co/vUaRnuGpdq,@cbcnews
481,-0.6369,Wed Apr 25 12:00:09 +0000 2018,0.224,0.776,0.0,481,"A new report says a tool made by the Canadian company Netsweeper is being used to censor political critics, news an… https://t.co/FTw5RWaRir",@cbcnews
482,-0.7964,Wed Apr 25 11:30:22 +0000 2018,0.31,0.69,0.0,482,Air Canada has been charged with a string of offences in the death of an employee in 2016 after the baggage-handlin… https://t.co/vGh4Fmoxg7,@cbcnews
483,0.0,Wed Apr 25 11:18:40 +0000 2018,0.0,1.0,0.0,483,7/7 Get the Morning Brief in your inbox each morning. Sign up here: https://t.co/euWkx8Bq21 https://t.co/d7Qw2lQUXj,@cbcnews
484,0.3544,Wed Apr 25 11:18:39 +0000 2018,0.097,0.704,0.199,484,"6/7 The University of Alberta is giving an honorary degree to David Suzuki, and it's not popular with everyone.… https://t.co/ypO4M36Cac",@cbcnews
485,0.128,Wed Apr 25 11:18:39 +0000 2018,0.088,0.798,0.114,485,"5/7 Facebook has lost a lot of trust and goodwill, but not a lot of money (yet). https://t.co/P64pNRQFZl https://t.co/kNFN1W7jlB",@cbcnews
486,0.0,Wed Apr 25 11:18:38 +0000 2018,0.0,1.0,0.0,486,4/7 Some countries are censoring the internet. And a new report suggests they're using Canadian tech to do it.… https://t.co/qqWLVSuNYK,@cbcnews
487,-0.296,Wed Apr 25 11:18:38 +0000 2018,0.18,0.82,0.0,487,"3/7 The suspect, Alek Minassian, was in court yesterday. https://t.co/P64pNRQFZl https://t.co/b90ZGLIQQz",@cbcnews
488,-0.6597,Wed Apr 25 11:18:37 +0000 2018,0.265,0.735,0.0,488,"2/7 Last night, there was a vigil for the victims of Monday’s van attack in Toronto. https://t.co/P64pNRQFZl https://t.co/X4t0vQVFAc",@cbcnews
489,0.4926,Wed Apr 25 11:18:36 +0000 2018,0.0,0.814,0.186,489,1/7 Good morning! Here's the news you need to start your day today. https://t.co/P64pNRQFZl https://t.co/3w9aUEXtzL,@cbcnews
490,-0.9153,Wed Apr 25 11:08:16 +0000 2018,0.444,0.556,0.0,490,"RT @CBCAlerts: BREAKING: A Danish submarine inventor has been sentenced to life in prison for torturing, killing and dismembering Swedish r…",@cbcnews
491,-0.6486,Wed Apr 25 11:00:27 +0000 2018,0.249,0.751,0.0,491,"A Facebook post linked to the Toronto van attack suspect points to the insular, misogynistic world of ""incels."" https://t.co/CWMMuu95A4",@cbcnews
492,-0.1102,Wed Apr 25 10:30:15 +0000 2018,0.188,0.595,0.216,492,"Shania's apology for Trump comments may have done more harm than good, publicists say https://t.co/lwgTtQvoDF",@cbcnews
493,0.3612,Wed Apr 25 10:00:06 +0000 2018,0.0,0.839,0.161,493,"Quebec will grant French painting heritage status, bringing saga to an end https://t.co/FCxjkFayx6 https://t.co/8DviNf9tkU",@cbcnews
494,-0.2732,Wed Apr 25 09:00:10 +0000 2018,0.116,0.884,0.0,494,"Elderly who are prescribed opioids may be at higher risk of fall-related injuries, new research suggests https://t.co/2gNzZQLZht",@cbcnews
495,-0.5574,Wed Apr 25 08:00:28 +0000 2018,0.235,0.765,0.0,495,Liberal MP accused of groping woman says he was linked to incident by mistake in statement https://t.co/auNwF8I3O5,@cbcnews
496,0.3612,Wed Apr 25 07:00:00 +0000 2018,0.0,0.8,0.2,496,"Scientists conclude that Uranus does, in fact, smell like farts https://t.co/TUIQiDdUZa",@cbcnews
497,0.0,Wed Apr 25 06:00:14 +0000 2018,0.0,1.0,0.0,497,10-year U.S. government bond yielding three per cent for first time in four years https://t.co/3mmI6Ji9x6,@cbcnews
498,-0.0772,Wed Apr 25 05:00:01 +0000 2018,0.157,0.703,0.141,498,UN officials worry that Canadian helicopter commitment for Mali mission may not be enough https://t.co/hyeqEgcJ78,@cbcnews
499,-0.4215,Wed Apr 25 04:00:19 +0000 2018,0.149,0.851,0.0,499,"AggregateIQ denies links to scandal-plagued Cambridge Analytica, says it has never used Facebook data improperly ob… https://t.co/h9YyNd28Yg",@cbcnews
